241911	3564882	3	242411	3561628.8	4119.43	0	5.27	36994.47	0	133.08	210.01	8.74	57	51.35	5.42	33.23	799	0	0
233184	3590253	3	233684	3587037	4059	0	5.18	37011.28	0	132.93	210.01	8.84	57	51.07	5.45	33.47	809	0	0
233134	3590253	3	233634	3587037.2	4057.42	0	5.18	37011.29	0	132.93	210.01	8.84	57	51.07	5.45	33.47	810	0	0
233330	3589400	3	233830	3586183.4	4041.17	0	5.18	37010.74	0	132.93	210.01	8.84	57	51.08	5.45	33.47	833	0	0
233280	3589400	3	233780	3586183.6	4041.31	0	5.18	37010.75	0	132.93	210.01	8.84	57	51.08	5.45	33.47	834	0	0
233230	3589400	3	233730	3586183.7	4041.12	0	5.18	37010.75	0	132.93	210.01	8.84	57	51.08	5.45	33.47	835	0	0
233330	3588900	3	233830	3585683.3	4041.21	0	5.18	37010.43	0	132.93	210.01	8.84	57	51.09	5.45	33.46	849	0	0
233280	3588900	3	233780	3585683.5	4041.15	0	5.18	37010.44	0	132.93	210.01	8.84	57	51.09	5.45	33.46	850	0	0
233230	3588900	3	233730	3585683.7	4040.9	0	5.18	37010.45	0	132.93	210.01	8.84	57	51.09	5.45	33.46	851	0	0
233180	3588900	3	233680	3585683.9	4040.64	0	5.18	37010.46	0	132.93	210.01	8.84	57	51.09	5.45	33.46	852	0	0
242700	3566822	3	243200	3563565.8	4118.28	0	5.27	36995.52	0	133.08	210.01	8.73	57	51.33	5.42	33.25	1	0	200
243000	3566822	3	243500	3563564.6	4121.88	0	5.27	36995.48	0	133.09	210.01	8.73	57	51.33	5.42	33.25	5	0	200
242700	3566690	3	243200	3563433.8	4118.49	0	5.27	36995.44	0	133.08	210.01	8.73	57	51.33	5.42	33.25	7	0	200
242700	3566665	3	243200	3563408.8	4118.53	0	5.27	36995.43	0	133.08	210.01	8.73	57	51.33	5.42	33.25	8	0	200
242700	3566640	3	243200	3563383.8	4106.9	0	5.27	36995.41	0	133.09	210.01	8.73	57	51.33	5.42	33.25	9	0	200
242700	3566615	3	243200	3563358.8	4112.28	0	5.27	36995.4	0	133.08	210	8.73	57	51.33	5.42	33.25	10	0	200
242700	3566590	3	243200	3563333.8	4118.65	0	5.27	36995.38	0	133.08	210.01	8.73	57	51.33	5.42	33.25	11	0	200
242848	3566690	3	243348	3563433.2	4121.28	0	5.27	36995.42	0	133.09	210.01	8.73	57	51.33	5.42	33.25	13	0	200
242848	3566615	3	243348	3563358.2	4122.32	0	5.27	36995.38	0	133.09	210.01	8.73	57	51.33	5.42	33.25	16	0	200
242848	3566565	3	243348	3563308.2	4122.4	0	5.27	36995.35	0	133.09	210.01	8.73	57	51.33	5.42	33.24	18	0	200
242848	3566427	3	243348	3563170.2	4122.62	0	5.27	36995.26	0	133.09	210.01	8.73	57	51.33	5.42	33.24	26	0	200
239436	3574696	3	239936	3571453.7	4087.9	0	5.24	37000.82	0	133.03	210.01	8.77	57	51.24	5.43	33.32	29	0	200
242132	3560525	3	242632	3557270.4	4129.51	0	5.28	36991.8	0	133.09	210.01	8.73	57	51.39	5.42	33.19	31	0	200
238807	3600726	3	239307	3597488.9	4053.26	0	5.2	37016.79	0	132.97	210.01	8.78	57	50.98	5.46	33.55	33	0	200
242648	3566327	3	243148	3563071	4120.79	0	5.27	36995.23	0	133.08	210.01	8.73	57	51.33	5.42	33.24	38	0	200
242648	3566302	3	243148	3563046	4120.83	0	5.27	36995.22	0	133.08	210.01	8.73	57	51.33	5.42	33.24	39	0	200
242648	3566277	3	243148	3563021	4120.87	0	5.27	36995.2	0	133.08	210.01	8.73	57	51.33	5.42	33.24	40	0	200
243048	3566427	3	243548	3563169.4	4122.85	0	5.28	36995.23	0	133.09	210.01	8.73	57	51.33	5.42	33.24	46	0	200
242948	3566427	3	243448	3563169.8	4122.39	0	5.27	36995.25	0	133.09	210.01	8.73	57	51.33	5.42	33.24	55	0	200
242948	3566402	3	243448	3563144.8	4122.35	0	5.27	36995.23	0	133.09	210.01	8.73	57	51.33	5.42	33.24	56	0	200
234410	3590436	3	234910	3587215.2	4061.07	0	5.19	37011.2	0	132.94	210.01	8.82	57	51.07	5.45	33.47	59	0	200
234410	3590386	3	234910	3587165.2	4060.15	0	5.19	37011.17	0	132.94	210.01	8.82	57	51.07	5.45	33.47	63	0	200
235857	3580651	3	236357	3577423.5	4064.4	0	5.21	37005.01	0	132.98	210.01	8.81	57	51.17	5.44	33.38	67	0	200
234435	3590286	3	234935	3587065.1	4056.77	0	5.19	37011.1	0	132.94	210.01	8.82	57	51.08	5.45	33.47	71	0	200
234385	3590286	3	234885	3587065.3	4057.17	0	5.19	37011.11	0	132.94	210.01	8.82	57	51.08	5.45	33.47	72	0	200
242429	3563957	3	242929	3560701.6	4122.37	0	5.27	36993.83	0	133.09	210.01	8.73	57	51.36	5.42	33.22	78	0	200
242379	3563957	3	242879	3560701.8	4122.11	0	5.27	36993.84	0	133.09	210.01	8.73	57	51.36	5.42	33.22	82	0	200
242079	3563957	3	242579	3560703	4125.37	0	5.27	36993.88	0	133.08	210.01	8.74	57	51.36	5.42	33.22	86	0	200
242279	3563832	3	242779	3560577.2	4122.89	0	5.27	36993.78	0	133.09	210.01	8.73	57	51.36	5.42	33.22	93	0	200
234692	3581870	3	235192	3578647.2	4055.42	0	5.2	37005.93	0	132.96	210.01	8.82	57	51.16	5.44	33.4	101	0	200
235761	3581302	3	236261	3578074.9	4062.88	0	5.21	37005.42	0	132.98	210.01	8.81	57	51.17	5.44	33.39	108	0	200
234135	3590336	3	234635	3587116.3	4056.53	0	5.19	37011.18	0	132.94	210.01	8.83	57	51.07	5.45	33.47	115	0	200
242179	3563707	3	242679	3560452.6	4124.44	0	5.27	36993.72	0	133.09	210.01	8.73	57	51.36	5.42	33.22	129	0	200
242129	3563707	3	242629	3560452.8	4125.01	0	5.27	36993.73	0	133.09	210.01	8.73	57	51.36	5.42	33.22	136	0	200
242329	3563707	3	242829	3560452	4123.24	0	5.27	36993.69	0	133.09	210.01	8.73	57	51.36	5.42	33.22	143	0	200
242029	3563982	3	242529	3560728.2	4126.54	0	5.27	36993.91	0	133.08	210.01	8.74	57	51.36	5.42	33.22	146	0	200
242029	3563932	3	242529	3560678.2	4126.12	0	5.27	36993.88	0	133.08	210.01	8.74	57	51.36	5.42	33.22	147	0	200
234069	3585672	3	234569	3582452.1	4050.26	0	5.19	37008.35	0	132.95	210.01	8.83	57	51.12	5.45	33.43	155	0	200
234188	3585243	3	234688	3582022.5	4051.07	0	5.19	37008.07	0	132.95	210.01	8.83	57	51.12	5.45	33.43	159	0	200
234188	3584785	3	234688	3581564.5	4050.97	0	5.19	37007.79	0	132.95	210.01	8.83	57	51.13	5.45	33.42	163	0	200
